tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-04-22 03:30:22,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-45A71C1A,EMP003,Transporte_03 S.L.,EMP003-U24,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-61,2025-04-10 02:40:33,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-BE023030,EMP003,Transporte_03 S.L.,EMP003-U24,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-03-21 17:21:06,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-32B43D2D,EMP003,Transporte_03 S.L.,EMP003-U24,BARCELONA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-06-25 00:05:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8C1149A0,EMP003,Transporte_03 S.L.,EMP003-U25,TARRAGONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-28 13:44:54,LIGEROS,"2,40 €",IVA incluido,Tarjeta de empresa,PASO-172AA5D8,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,Estepona – Guadiaro,Estepona,Guadiaro
Peaje,Estatal,AP-7,2025-01-27 14:14:23,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-7EB51434,EMP003,Transporte_03 S.L.,EMP003-U25,CÁDIZ,758 San Miguel de Salinas-Torrevieja – 774 San Pedro del Pinatar (Norte),758 San Miguel de Salinas-Torrevieja,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-68,2025-02-25 09:35:27,LIGEROS,"2,35 €",IVA incluido,Tarjeta de empresa,PASO-75249E06,EMP003,Transporte_03 S.L.,EMP003-U25,ZARAGOZA,Agoncillo – Lodosa,Agoncillo,Lodosa
Peaje,Estatal,AP-61,2025-02-16 15:25:24,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-19B22BDC,EMP003,Transporte_03 S.L.,EMP003-U25,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-06-10 23:53:11,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-6A0D49A4,EMP003,Transporte_03 S.L.,EMP003-U25,ALICANTE,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-7,2025-02-25 00:05:00,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-754E9184,EMP003,Transporte_03 S.L.,EMP003-U25,ALICANTE,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-7,2025-05-23 18:28:47,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-7B9E3744,EMP003,Transporte_03 S.L.,EMP003-U25,ALICANTE,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-9,2025-06-01 03:44:13,LIGEROS,"4,35 €",IVA incluido,Tarjeta de empresa,PASO-DE129041,EMP003,Transporte_03 S.L.,EMP003-U25,PONTEVEDRA,Santiago – Santiago,Santiago,Santiago
Peaje,Estatal,AP-7,2025-01-04 08:56:12,LIGEROS,"2,40 €",IVA incluido,Tarjeta de empresa,PASO-4570C996,EMP003,Transporte_03 S.L.,EMP003-U25,CASTELLÓN / CASTELLÓ,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-7,2025-05-15 17:43:17,LIGEROS,"3,40 €",IVA incluido,Tarjeta de empresa,PASO-A84F1948,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-7,2025-03-27 18:29:44,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-340BC810,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-06 19:29:49,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-79B7BE6A,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,763 La Zenia Urbanizaciones – 780 San Javier (Norte)-Sucina,763 La Zenia Urbanizaciones,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-05-04 12:07:26,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C628E97E,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-14 17:00:14,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-92C54134,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-01-01 03:20:44,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8EB6166B,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-6,2025-03-13 20:35:45,LIGEROS,"5,45 €",IVA incluido,Tarjeta de empresa,PASO-7C1AF65D,EMP003,Transporte_03 S.L.,EMP003-U25,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-7,2025-06-15 19:40:16,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-696031B1,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-06-24 22:38:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4B74349B,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-26 07:19:38,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-AC7FFC2D,EMP003,Transporte_03 S.L.,EMP003-U25,TARRAGONA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-68,2025-05-29 17:35:06,LIGEROS,"4,95 €",IVA incluido,Tarjeta de empresa,PASO-BE757F24,EMP003,Transporte_03 S.L.,EMP003-U25,BIZKAIA,Lodosa – Autop. Navarra,Lodosa,Autop. Navarra
Peaje,Estatal,AP-68,2025-01-27 09:48:45,LIGEROS,"18,15 €",IVA incluido,Efectivo,PASO-1AFB927C,EMP003,Transporte_03 S.L.,EMP003-U25,ZARAGOZA,Agoncillo – Zaragoza,Agoncillo,Zaragoza
Peaje,Estatal,AP-61,2025-04-07 22:22:31,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-9E3918D2,EMP003,Transporte_03 S.L.,EMP003-U25,MADRID,Conexión AP-6 (El Espinar) – Otero de Herreros,Conexión AP-6 (El Espinar),Otero de Herreros
Peaje,Estatal,AP-68,2025-03-21 11:13:39,LIGEROS,"12,15 €",IVA incluido,Tarjeta de empresa,PASO-9C8CFD75,EMP003,Transporte_03 S.L.,EMP003-U25,ZARAGOZA,Calahorra – Alagón pk 272,Calahorra,Alagón pk 272
Peaje,Estatal,AP-7,2025-02-06 23:22:15,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-E8C85813,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-66,2025-05-08 02:40:05,LIGEROS,"4,15 €",IVA incluido,Tarjeta de empresa,PASO-D124BAB4,EMP003,Transporte_03 S.L.,EMP003-U26,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-7,2025-06-21 09:51:23,LIGEROS,"2,40 €",IVA incluido,Tarjeta de empresa,PASO-A41FE073,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-66,2025-06-22 05:34:49,LIGEROS,"4,15 €",IVA incluido,Tarjeta de empresa,PASO-46AD1B2A,EMP003,Transporte_03 S.L.,EMP003-U26,LEÓN,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-61,2025-02-22 00:48:35,LIGEROS,"1,55 €",IVA incluido,Tarjeta de empresa,PASO-62432287,EMP003,Transporte_03 S.L.,EMP003-U26,MADRID,Ortigosa del Monte – Segovia,Ortigosa del Monte,Segovia
Peaje,Estatal,AP-9,2025-03-28 04:55:13,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-F68520A6,EMP003,Transporte_03 S.L.,EMP003-U26,PONTEVEDRA,Caldas de Reis – Pontevedra,Caldas de Reis,Pontevedra
Peaje,Estatal,AP-7,2025-05-16 20:43:30,LIGEROS,"7,10 €",IVA incluido,Tarjeta de empresa,PASO-9DF0C0D1,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-7,2025-05-14 01:53:40,LIGEROS,"7,10 €",IVA incluido,Tarjeta de empresa,PASO-FB8E4E58,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-6,2025-01-29 23:55:00,LIGEROS,"4,50 €",IVA incluido,Tarjeta de empresa,PASO-0B7285B3,EMP003,Transporte_03 S.L.,EMP003-U26,ÁVILA,Villacastín – Adanero,Villacastín,Adanero
Peaje,Estatal,AP-7,2025-02-02 11:38:36,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C04A0550,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-02-21 00:05:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-89C88ECA,EMP003,Transporte_03 S.L.,EMP003-U26,TARRAGONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-07-30 04:33:32,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-3A307A85,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,751 Los Montesinos – 777 El Mirador-Colonia Ruiz de Alda,751 Los Montesinos,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-02-03 06:40:27,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-9D1D3FAE,EMP003,Transporte_03 S.L.,EMP003-U26,BARCELONA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-68,2025-02-03 06:37:47,LIGEROS,"7,25 €",IVA incluido,Efectivo,PASO-F794F7F8,EMP003,Transporte_03 S.L.,EMP003-U26,ZARAGOZA,Tudela – Alagón pk 272,Tudela,Alagón pk 272
Peaje,Estatal,AP-7,2025-06-25 16:19:49,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-48C6B831,EMP003,Transporte_03 S.L.,EMP003-U26,CÁDIZ,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-61,2025-02-08 07:40:15,LIGEROS,"1,40 €",IVA incluido,Tarjeta de empresa,PASO-7751CADD,EMP003,Transporte_03 S.L.,EMP003-U26,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-66,2025-07-21 08:54:46,LIGEROS,"5,65 €",IVA incluido,Tarjeta de empresa,PASO-55CC989D,EMP003,Transporte_03 S.L.,EMP003-U26,ASTURIAS,Campomanes – Oblanca,Campomanes,Oblanca
Peaje,Estatal,AP-7,2025-02-24 03:09:55,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-8B7FB491,EMP003,Transporte_03 S.L.,EMP003-U26,MÁLAGA,San Pedro de Alcantara – Estepona,San Pedro de Alcantara,Estepona
Peaje,Estatal,AP-68,2025-01-28 16:42:41,LIGEROS,"26,55 €",IVA incluido,Efectivo,PASO-88A84C20,EMP003,Transporte_03 S.L.,EMP003-U26,ZARAGOZA,Subijana – Alagón pk 272,Subijana,Alagón pk 272
Peaje,Estatal,AP-7,2025-01-23 11:06:48,LIGEROS,"2,40 €",IVA incluido,Tarjeta de empresa,PASO-372795B7,EMP003,Transporte_03 S.L.,EMP003-U26,ALICANTE,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-68,2025-06-20 06:09:45,LIGEROS,"5,25 €",IVA incluido,Efectivo,PASO-414ED63C,EMP003,Transporte_03 S.L.,EMP003-U26,ZARAGOZA,Zambrana – Fuenmayor,Zambrana,Fuenmayor
Peaje,Estatal,AP-66,2025-04-27 16:09:13,LIGEROS,"9,80 €",IVA incluido,Tarjeta de empresa,PASO-B225401E,EMP003,Transporte_03 S.L.,EMP003-U26,ASTURIAS,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-7,2025-03-31 19:53:39,LIGEROS,"3,70 €",IVA incluido,Tarjeta de empresa,PASO-1CC6B89D,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-66,2025-04-30 23:24:09,LIGEROS,"9,80 €",IVA incluido,Tarjeta de empresa,PASO-F77A7465,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-7,2025-03-04 13:17:32,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-FC02EABE,EMP003,Transporte_03 S.L.,EMP003-U27,CÁDIZ,777 El Mirador-Colonia Ruiz de Alda – 800 Los Beatos-El Algar,777 El Mirador-Colonia Ruiz de Alda,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-15 11:42:27,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2539FC38,EMP003,Transporte_03 S.L.,EMP003-U27,ALICANTE,724 Entronque A-7 – 754 Carretera San Miguel Benijofar,724 Entronque A-7,754 Carretera San Miguel Benijofar
Peaje,Estatal,AP-6,2025-05-02 06:33:38,LIGEROS,"15,15 €",IVA incluido,Tarjeta de empresa,PASO-F04219D9,EMP003,Transporte_03 S.L.,EMP003-U27,SEGOVIA,Villalba – Adanero,Villalba,Adanero
Peaje,Estatal,AP-7,2025-03-15 10:04:58,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-C280A3E4,EMP003,Transporte_03 S.L.,EMP003-U27,MÁLAGA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-07-10 08:19:50,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-AB1A7940,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-6,2025-05-16 08:45:48,LIGEROS,"8,75 €",IVA incluido,Tarjeta de empresa,PASO-9746633B,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,San Rafael – Adanero,San Rafael,Adanero
Peaje,Estatal,AP-61,2025-05-25 05:53:42,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-8322BFB3,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-05-05 12:42:01,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-B2B2C7B5,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-66,2025-04-26 18:29:07,LIGEROS,"6,10 €",IVA incluido,Tarjeta de empresa,PASO-9C6B8B94,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-68,2025-02-13 22:20:03,LIGEROS,"15,60 €",IVA incluido,Tarjeta de empresa,PASO-DFF85AB5,EMP003,Transporte_03 S.L.,EMP003-U27,ZARAGOZA,Agoncillo – Alagón pk 272,Agoncillo,Alagón pk 272
Peaje,Estatal,AP-61,2025-02-20 09:58:01,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-08798935,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-04-13 11:56:47,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-171CBA4B,EMP003,Transporte_03 S.L.,EMP003-U27,ALICANTE,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-61,2025-01-08 02:57:19,LIGEROS,"0,90 €",IVA incluido,Efectivo,PASO-995C7920,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,San Rafael – Otero de Herreros,San Rafael,Otero de Herreros
Peaje,Estatal,AP-7,2025-07-14 10:27:52,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-E4BC4547,EMP003,Transporte_03 S.L.,EMP003-U27,BARCELONA,758 San Miguel de Salinas-Torrevieja – 774 San Pedro del Pinatar (Norte),758 San Miguel de Salinas-Torrevieja,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-02-21 00:56:35,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4B9C7F7C,EMP003,Transporte_03 S.L.,EMP003-U27,CÁDIZ,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-61,2025-06-17 06:25:07,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-79975B74,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-61,2025-03-23 16:42:14,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-E52C0DA5,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-66,2025-04-29 22:20:50,LIGEROS,"6,10 €",IVA incluido,Efectivo,PASO-8F7DB016,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-6,2025-02-20 07:58:28,LIGEROS,"5,45 €",IVA incluido,Tarjeta de empresa,PASO-DC5D3CEE,EMP003,Transporte_03 S.L.,EMP003-U27,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-68,2025-04-03 20:01:31,LIGEROS,"30,95 €",IVA incluido,Tarjeta de empresa,PASO-7448C4E3,EMP003,Transporte_03 S.L.,EMP003-U27,ZARAGOZA,Ziorraga – Alagón pk 272,Ziorraga,Alagón pk 272
Peaje,Estatal,AP-7,2025-02-06 01:11:02,LIGEROS,"3,40 €",IVA incluido,Tarjeta de empresa,PASO-EB1C49E4,EMP003,Transporte_03 S.L.,EMP003-U27,CASTELLÓN / CASTELLÓ,Calahonda – Marbella,Calahonda,Marbella
Peaje,Estatal,AP-66,2025-03-30 02:28:15,LIGEROS,"4,15 €",IVA incluido,Tarjeta de empresa,PASO-10F15148,EMP003,Transporte_03 S.L.,EMP003-U27,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
